"label","penn_element_name","parameter","value","rt","person","condition","type","trial_n","reading_time","itemnum","subject"
"filler","DashedSentence","16","get","1801","Matthew","1_embed","filler","125","194","1040","S[1]"
"filler","DashedSentence","15","to","1801","Matthew","1_embed","filler","125","209","1040","S[1]"
"filler","DashedSentence","14","tried","1801","Matthew","1_embed","filler","125","197","1040","S[1]"
"filler","DashedSentence","13","and","1801","Matthew","1_embed","filler","125","195","1040","S[1]"
"filler","DashedSentence","12","babysitter","1801","Matthew","1_embed","filler","125","212","1040","S[1]"
"filler","DashedSentence","11","new","1801","Matthew","1_embed","filler","125","247","1040","S[1]"
"filler","DashedSentence","10","the","1801","Matthew","1_embed","filler","125","231","1040","S[1]"
"filler","DashedSentence","9","hired","1801","Matthew","1_embed","filler","125","215","1040","S[1]"
"filler","DashedSentence","8","parents","1801","Matthew","1_embed","filler","125","209","1040","S[1]"
"filler","DashedSentence","7","the","1801","Matthew","1_embed","filler","125","217","1040","S[1]"
"filler","DashedSentence","6","who","1801","Matthew","1_embed","filler","125","209","1040","S[1]"
"filler","DashedSentence","5","wondering","1801","Matthew","1_embed","filler","125","217","1040","S[1]"
"filler","DashedSentence","4","kept","1801","Matthew","1_embed","filler","125","248","1040","S[1]"
"filler","DashedSentence","3","worker","1801","Matthew","1_embed","filler","125","261","1040","S[1]"
"filler","DashedSentence","2","social","1801","Matthew","1_embed","filler","125","179","1040","S[1]"
"filler","DashedSentence","1","The","1801","Matthew","1_embed","filler","125","335","1040","S[1]"
"filler","grade","Choice","1","1801","Matthew","1_embed","filler","125","NULL","1040","S[1]"
"filler","DashedSentence","15","shore.","2380","Danni","r_branch","filler","126","723","1064","S[1]"
"filler","DashedSentence","14","the","2380","Danni","r_branch","filler","126","227","1064","S[1]"
"filler","DashedSentence","13","by","2380","Danni","r_branch","filler","126","230","1064","S[1]"
"filler","DashedSentence","12","sand","2380","Danni","r_branch","filler","126","230","1064","S[1]"
"filler","DashedSentence","11","the","2380","Danni","r_branch","filler","126","229","1064","S[1]"
"filler","DashedSentence","10","under","2380","Danni","r_branch","filler","126","209","1064","S[1]"
"filler","DashedSentence","9","buried","2380","Danni","r_branch","filler","126","211","1064","S[1]"
"filler","DashedSentence","8","was","2380","Danni","r_branch","filler","126","214","1064","S[1]"
"filler","DashedSentence","7","that","2380","Danni","r_branch","filler","126","212","1064","S[1]"
"filler","DashedSentence","6","chest","2380","Danni","r_branch","filler","126","199","1064","S[1]"
"filler","DashedSentence","5","treasure","2380","Danni","r_branch","filler","126","204","1064","S[1]"
"filler","DashedSentence","4","a","2380","Danni","r_branch","filler","126","238","1064","S[1]"
"filler","DashedSentence","3","found","2380","Danni","r_branch","filler","126","235","1064","S[1]"
"filler","DashedSentence","2","boy","2380","Danni","r_branch","filler","126","216","1064","S[1]"
"filler","DashedSentence","1","The","2380","Danni","r_branch","filler","126","230","1064","S[1]"
"filler","grade","Choice","7","2380","Danni","r_branch","filler","126","NULL","1064","S[1]"
"filler","DashedSentence","15","much","2133","Jackson","r_branch","filler","128","302","1089","S[1]"
"filler","DashedSentence","14","too","2133","Jackson","r_branch","filler","128","325","1089","S[1]"
"filler","DashedSentence","13","himself","2133","Jackson","r_branch","filler","128","239","1089","S[1]"
"filler","DashedSentence","12","loved","2133","Jackson","r_branch","filler","128","267","1089","S[1]"
"filler","DashedSentence","11","who","2133","Jackson","r_branch","filler","128","283","1089","S[1]"
"filler","DashedSentence","10","janitor","2133","Jackson","r_branch","filler","128","391","1089","S[1]"
"filler","DashedSentence","9","happy","2133","Jackson","r_branch","filler","128","220","1089","S[1]"
"filler","DashedSentence","8","the","2133","Jackson","r_branch","filler","128","267","1089","S[1]"
"filler","DashedSentence","7","by","2133","Jackson","r_branch","filler","128","288","1089","S[1]"
"filler","DashedSentence","6","emptied","2133","Jackson","r_branch","filler","128","395","1089","S[1]"
"filler","DashedSentence","5","was","2133","Jackson","r_branch","filler","128","384","1089","S[1]"
"filler","DashedSentence","4","trash","2133","Jackson","r_branch","filler","128","320","1089","S[1]"
"filler","DashedSentence","3","full","2133","Jackson","r_branch","filler","128","268","1089","S[1]"
"filler","DashedSentence","2","very","2133","Jackson","r_branch","filler","128","310","1089","S[1]"
"filler","DashedSentence","1","The","2133","Jackson","r_branch","filler","128","296","1089","S[1]"
"filler","grade","Choice","5","2133","Jackson","r_branch","filler","128","NULL","1089","S[1]"
"filler","DashedSentence","19","space.","1798","Will","1_embed","filler","129","279","1022","S[1]"
"filler","DashedSentence","18","small","1798","Will","1_embed","filler","129","224","1022","S[1]"
"filler","DashedSentence","17","the","1798","Will","1_embed","filler","129","231","1022","S[1]"
"filler","DashedSentence","16","for","1798","Will","1_embed","filler","129","223","1022","S[1]"
"filler","DashedSentence","15","big","1798","Will","1_embed","filler","129","220","1022","S[1]"
"filler","DashedSentence","14","too","1798","Will","1_embed","filler","129","214","1022","S[1]"
"filler","DashedSentence","13","way","1798","Will","1_embed","filler","129","202","1022","S[1]"
"filler","DashedSentence","12","was","1798","Will","1_embed","filler","129","239","1022","S[1]"
"filler","DashedSentence","11","apartment","1798","Will","1_embed","filler","129","239","1022","S[1]"
"filler","DashedSentence","10","the","1798","Will","1_embed","filler","129","236","1022","S[1]"
"filler","DashedSentence","9","into","1798","Will","1_embed","filler","129","229","1022","S[1]"
"filler","DashedSentence","8","bring","1798","Will","1_embed","filler","129","229","1022","S[1]"
"filler","DashedSentence","7","to","1798","Will","1_embed","filler","129","225","1022","S[1]"
"filler","DashedSentence","6","had","1798","Will","1_embed","filler","129","200","1022","S[1]"
"filler","DashedSentence","5","mover","1798","Will","1_embed","filler","129","221","1022","S[1]"
"filler","DashedSentence","4","the","1798","Will","1_embed","filler","129","236","1022","S[1]"
"filler","DashedSentence","3","which","1798","Will","1_embed","filler","129","231","1022","S[1]"
"filler","DashedSentence","2","furniture","1798","Will","1_embed","filler","129","221","1022","S[1]"
"filler","DashedSentence","1","The","1798","Will","1_embed","filler","129","241","1022","S[1]"
"filler","grade","Choice","6","1798","Will","1_embed","filler","129","NULL","1022","S[1]"
"filler","DashedSentence","17","charged.","1861","Tessa","coordinate","filler","131","304","1056","S[1]"
"filler","DashedSentence","16","be","1861","Tessa","coordinate","filler","131","241","1056","S[1]"
"filler","DashedSentence","15","to","1861","Tessa","coordinate","filler","131","182","1056","S[1]"
"filler","DashedSentence","14","needed","1861","Tessa","coordinate","filler","131","216","1056","S[1]"
"filler","DashedSentence","13","and","1861","Tessa","coordinate","filler","131","193","1056","S[1]"
"filler","DashedSentence","12","low","1861","Tessa","coordinate","filler","131","204","1056","S[1]"
"filler","DashedSentence","11","was","1861","Tessa","coordinate","filler","131","223","1056","S[1]"
"filler","DashedSentence","10","level","1861","Tessa","coordinate","filler","131","210","1056","S[1]"
"filler","DashedSentence","9","battery","1861","Tessa","coordinate","filler","131","205","1056","S[1]"
"filler","DashedSentence","8","the","1861","Tessa","coordinate","filler","131","192","1056","S[1]"
"filler","DashedSentence","7","color","1861","Tessa","coordinate","filler","131","194","1056","S[1]"
"filler","DashedSentence","6","which","1861","Tessa","coordinate","filler","131","332","1056","S[1]"
"filler","DashedSentence","5","indicating","1861","Tessa","coordinate","filler","131","195","1056","S[1]"
"filler","DashedSentence","4","lights","1861","Tessa","coordinate","filler","131","257","1056","S[1]"
"filler","DashedSentence","3","blinked","1861","Tessa","coordinate","filler","131","259","1056","S[1]"
"filler","DashedSentence","2","laptop","1861","Tessa","coordinate","filler","131","202","1056","S[1]"
"filler","DashedSentence","1","The","1861","Tessa","coordinate","filler","131","179","1056","S[1]"
"filler","grade","Choice","3","1861","Tessa","coordinate","filler","131","NULL","1056","S[1]"
"filler","DashedSentence","15","years.","2348","Danni","r_branch","filler","132","263","1068","S[1]"
"filler","DashedSentence","14","for","2348","Danni","r_branch","filler","132","305","1068","S[1]"
"filler","DashedSentence","13","others","2348","Danni","r_branch","filler","132","205","1068","S[1]"
"filler","DashedSentence","12","stumped","2348","Danni","r_branch","filler","132","218","1068","S[1]"
"filler","DashedSentence","11","had","2348","Danni","r_branch","filler","132","276","1068","S[1]"
"filler","DashedSentence","10","which","2348","Danni","r_branch","filler","132","239","1068","S[1]"
"filler","DashedSentence","9","puzzle%2C","2348","Danni","r_branch","filler","132","243","1068","S[1]"
"filler","DashedSentence","8","complex","2348","Danni","r_branch","filler","132","197","1068","S[1]"
"filler","DashedSentence","7","the","2348","Danni","r_branch","filler","132","203","1068","S[1]"
"filler","DashedSentence","6","solve","2348","Danni","r_branch","filler","132","220","1068","S[1]"
"filler","DashedSentence","5","to","2348","Danni","r_branch","filler","132","223","1068","S[1]"
"filler","DashedSentence","4","himself","2348","Danni","r_branch","filler","132","230","1068","S[1]"
"filler","DashedSentence","3","challenged","2348","Danni","r_branch","filler","132","216","1068","S[1]"
"filler","DashedSentence","2","scientist","2348","Danni","r_branch","filler","132","214","1068","S[1]"
"filler","DashedSentence","1","The","2348","Danni","r_branch","filler","132","298","1068","S[1]"
"filler","grade","Choice","5","2348","Danni","r_branch","filler","132","NULL","1068","S[1]"
"filler","DashedSentence","13","tall","2568","Jackson","1_embed","filler","134","286","1087","S[1]"
"filler","DashedSentence","12","stood","2568","Jackson","1_embed","filler","134","220","1087","S[1]"
"filler","DashedSentence","11","herself","2568","Jackson","1_embed","filler","134","270","1087","S[1]"
"filler","DashedSentence","10","of","2568","Jackson","1_embed","filler","134","202","1087","S[1]"
"filler","DashedSentence","9","sculpted","2568","Jackson","1_embed","filler","134","218","1087","S[1]"
"filler","DashedSentence","8","quickly","2568","Jackson","1_embed","filler","134","329","1087","S[1]"
"filler","DashedSentence","7","artist","2568","Jackson","1_embed","filler","134","192","1087","S[1]"
"filler","DashedSentence","6","lonely","2568","Jackson","1_embed","filler","134","187","1087","S[1]"
"filler","DashedSentence","5","the","2568","Jackson","1_embed","filler","134","236","1087","S[1]"
"filler","DashedSentence","4","which","2568","Jackson","1_embed","filler","134","252","1087","S[1]"
"filler","DashedSentence","3","sculpture","2568","Jackson","1_embed","filler","134","260","1087","S[1]"
"filler","DashedSentence","2","glistening","2568","Jackson","1_embed","filler","134","178","1087","S[1]"
"filler","DashedSentence","1","The","2568","Jackson","1_embed","filler","134","186","1087","S[1]"
"filler","grade","Choice","2","2568","Jackson","1_embed","filler","134","NULL","1087","S[1]"
"filler","DashedSentence","20","husband.","1908","Hande","r_branch","filler","136","176","1080","S[1]"
"filler","DashedSentence","19","her","1908","Hande","r_branch","filler","136","184","1080","S[1]"
"filler","DashedSentence","18","met","1908","Hande","r_branch","filler","136","194","1080","S[1]"
"filler","DashedSentence","17","she","1908","Hande","r_branch","filler","136","187","1080","S[1]"
"filler","DashedSentence","16","where","1908","Hande","r_branch","filler","136","191","1080","S[1]"
"filler","DashedSentence","15","France","1908","Hande","r_branch","filler","136","181","1080","S[1]"
"filler","DashedSentence","14","in","1908","Hande","r_branch","filler","136","196","1080","S[1]"
"filler","DashedSentence","13","film","1908","Hande","r_branch","filler","136","204","1080","S[1]"
"filler","DashedSentence","12","studied","1908","Hande","r_branch","filler","136","272","1080","S[1]"
"filler","DashedSentence","11","who","1908","Hande","r_branch","filler","136","191","1080","S[1]"
"filler","DashedSentence","10","friend","1908","Hande","r_branch","filler","136","193","1080","S[1]"
"filler","DashedSentence","9","a","1908","Hande","r_branch","filler","136","203","1080","S[1]"
"filler","DashedSentence","8","by","1908","Hande","r_branch","filler","136","192","1080","S[1]"
"filler","DashedSentence","7","directed","1908","Hande","r_branch","filler","136","183","1080","S[1]"
"filler","DashedSentence","6","was","1908","Hande","r_branch","filler","136","317","1080","S[1]"
"filler","DashedSentence","5","that","1908","Hande","r_branch","filler","136","170","1080","S[1]"
"filler","DashedSentence","4","movie","1908","Hande","r_branch","filler","136","199","1080","S[1]"
"filler","DashedSentence","3","a","1908","Hande","r_branch","filler","136","266","1080","S[1]"
"filler","DashedSentence","2","watched","1908","Hande","r_branch","filler","136","223","1080","S[1]"
"filler","DashedSentence","1","They","1908","Hande","r_branch","filler","136","205","1080","S[1]"
"filler","grade","Choice","6","1908","Hande","r_branch","filler","136","NULL","1080","S[1]"
"filler","DashedSentence","17","popular.","1721","Hande","1_embed","filler","137","291","1076","S[1]"
